,trades,Total return,Average Gain,Average Loss,Max Return,Max Loss,Gain/Loss Ratio,Batting Average
SJM,59,-24.59,4.776143937816814,-2.2713060692410694,24.638398969876608,-10.701513405838714,2.1028182870187577,0.2711864406779661
JNJ,46,3.39,5.235388400750992,-2.2361950629509963,20.643772557444674,-14.726473151739206,2.341203809761617,0.32608695652173914
JCI,46,-6.37,6.81338021002235,-3.244252843718022,42.84020186744559,-29.814874659092226,2.1001384720107046,0.34782608695652173
JPM,39,79.81,8.003286670457662,-2.06731967544609,40.27549010606375,-8.663056758210496,3.87133483297918,0.38461538461538464
JNPR,56,-31.75,4.163472344345282,-3.125085118440157,24.90940480084194,-15.356476371255813,1.3322748618198985,0.35714285714285715
KSU,49,43.6,8.337866664561218,-3.460551702943421,37.99544797352596,-17.866502531655648,2.4094038697556024,0.3877551020408163
K,52,-24.85,3.1355908354118576,-2.239021191803118,15.642168053133322,-7.238947104933057,1.400429279942062,0.3269230769230769
KEY,44,5.74,7.70304715388134,-4.007142503394965,46.30655005663442,-21.52395594878542,1.9223292277115427,0.38636363636363635
KEYS,46,104.75,9.315410986018875,-2.784857440578489,46.303230216717054,-8.695192938869589,3.345022567504862,0.391304347826087
KMB,53,3.22,4.152584201927754,-2.5657294062107656,22.8039986072329,-19.80390073516759,1.618480963688434,0.41509433962264153
KIM,49,-11.61,4.365585767618184,-2.963568157262879,15.93193815974443,-14.824954340199458,1.4730843145683528,0.3877551020408163
KMI,58,15.35,5.0034695830326505,-2.419608382013872,24.807477772095467,-10.58064726008412,2.0678840510827614,0.3793103448275862
KLAC,37,83.73,11.970444750103999,-4.078652426154147,47.88598014938938,-18.89758932702992,2.934901898809554,0.40540540540540543
